listing_id,model,prompt_version,price_band,status,price,bed,bath,acre_lot,house_size,city,state,zip_code,prev_sold_date,summary_text,prompt_eval_count,eval_count,total_duration_ns
32092-sold-011,gpt-oss:20b,v0,low,sold,375000.0,3,2,0.17,1739.0,Saint Augustine,Florida,32092,2021-11-29,"Sold for $375,000, this 3‑bedroom, 2‑bath home in Saint Augustine, FL (zip 32092) offers 1,739 sq ft of living space on a 0.17‑acre lot. The property was last sold on November 29, 2021.",240,478,7930882500
32092-sold-012,gpt-oss:20b,v0,low,sold,386990.0,3,2,,1646.0,Saint Augustine,Florida,32092,2021-12-30,"This 3‑bed, 2‑bath home in Saint Augustine, FL (zip 32092) offers 1,646 sq ft of living space and sold for $386,990. The property sits on an unspecified lot size. The home was last sold on December 30, 2021.",237,446,7440114200
32092-sold-013,gpt-oss:20b,v0,low,sold,390990.0,3,2,0.13,1646.0,Saint Augustine,Florida,32092,2021-11-05,"Sold for $390,990, this 3‑bedroom, 2‑bath home in Saint Augustine, FL (zip 32092) offers 1,646 sq ft of living space on a 0.13‑acre lot. The property features a spacious layout and convenient location.",240,392,6585392500
32092-sold-014,gpt-oss:20b,v0,low,sold,393000.0,3,3,,1790.0,Saint Augustine,Florida,32092,2022-03-31,"Sold for $393,000, this 3‑bed, 3‑bath home in Saint Augustine, FL 32092 offers 1,790 sq ft of living space. The property sits on an unspecified lot size. It was last sold on March 31, 2022.",237,471,7823094100
32092-sold-015,gpt-oss:20b,v0,low,sold,395000.0,2,2,,1679.0,Saint Augustine,Florida,32092,2022-03-31,"Sold for $395,000, this 2‑bed, 2‑bath home in Saint Augustine, FL (zip 32092) offers 1,679 sq ft of living space. The property sits on an unspecified lot size. The home was last sold on March 31, 2022.",237,365,6173381100
32092-sold-016,gpt-oss:20b,v0,low,sold,396990.0,3,2,,1388.0,Saint Augustine,Florida,32092,2022-01-31,"Sold for $396,990, this 3‑bed, 2‑bath home in Saint Augustine, FL (zip 32092) offers 1,388 sq ft of living space. The property sits on an unspecified lot size. It was last sold on January 31, 2022.",237,351,5942593500
32092-sold-017,gpt-oss:20b,v0,low,sold,398000.0,4,2,,1776.0,Saint Augustine,Florida,32092,2022-03-24,"Sold for $398,000, this 4‑bedroom, 2‑bath home offers 1,776 sq ft of living space in Saint Augustine, FL 32092. The property sits on an unspecified lot size. It was last sold on March 24, 2022.",237,527,8720083300
32092-sold-018,gpt-oss:20b,v0,mid,sold,400000.0,3,2,0.13,1646.0,Saint Augustine,Florida,32092,2021-10-29,"Sold for $400,000, this 3‑bed, 2‑bath home in Saint Augustine, FL (zip 32092) offers 1,646 sq ft of living space on a 0.13‑acre lot. The property features a spacious interior and a modest lot size.",240,401,6764537900
32092-sold-019,gpt-oss:20b,v0,mid,sold,410976.0,3,2,0.11,1740.0,Saint Augustine,Florida,32092,2021-12-30,"$410,976, 3 beds, 2 baths, 1,740 sqft, 0.11 acre lot, located in Saint Augustine, FL 32092.  
The home was sold on December 30, 2021.",240,581,9589789500
32092-sold-020,gpt-oss:20b,v0,mid,sold,414990.0,4,3,,1779.0,Saint Augustine,Florida,32092,2022-03-31,"Sold for $414,990, this 4‑bed, 3‑bath home offers 1,779 sq ft of living space in Saint Augustine, FL 32092.",237,260,4520303500
32092-sold-021,gpt-oss:20b,v0,mid,sold,419000.0,3,3,,1887.0,Saint Augustine,Florida,32092,2022-03-31,"This 3‑bedroom, 3‑bathroom home in Saint Augustine, FL (zip 32092) offers 1,887 square feet of living space and sold for $419,000. The property features a spacious interior and is located in a desirable area of Saint Augustine.",237,818,13303249600
32092-sold-022,gpt-oss:20b,v0,mid,sold,420000.0,3,2,,2115.0,Saint Augustine,Florida,32092,2022-02-18,"Sold for $420,000, this 3‑bed, 2‑bath home in Saint Augustine, FL (zip 32092) offers 2,115 sq ft of living space. It was last sold on February 18, 2022.",237,694,11360659600
32092-sold-023,gpt-oss:20b,v0,mid,sold,422915.0,3,2,0.11,1674.0,Saint Augustine,Florida,32092,2022-03-31,"Sold for $422,915, this 3‑bedroom, 2‑bathroom home in Saint Augustine, FL 32092 offers 1,674 sq ft of living space on a 0.11‑acre lot. The property features a spacious interior and a well‑sized lot in a desirable location. The home was last sold on March 31, 2022.",240,580,9569158800
32092-sold-024,gpt-oss:20b,v0,mid,sold,425000.0,3,2,,1850.0,Saint Augustine,Florida,32092,2022-04-25,"Sold for $425,000, this 3‑bed, 2‑bath home in Saint Augustine, FL (zip 32092) offers 1,850 sq ft of living space. The property sits on an unspecified lot size. It was last sold on April 25, 2022.",237,349,5935609400
32092-sold-025,gpt-oss:20b,v0,mid,sold,429990.0,3,2,,1934.0,Saint Augustine,Florida,32092,2022-03-31,"Sold for $429,990, this 3‑bed, 2‑bath home in Saint Augustine, FL (zip 32092) offers 1,934 sq ft of living space. The property sits on an unspecified lot size. It was last sold on March 31, 2022.",237,393,6628698800
32092-sold-026,gpt-oss:20b,v0,mid,sold,435000.0,4,2,,2005.0,Saint Augustine,Florida,32092,2022-03-31,"Sold for $435,000, this 4‑bed, 2‑bath home in Saint Augustine, FL (zip 32092) offers 2,005 sq ft of living space. It was last sold on March 31, 2022.",237,687,11324869600
32092-sold-027,gpt-oss:20b,v0,mid,sold,438990.0,3,3,0.15,2053.0,Saint Augustine,Florida,32092,2021-12-30,"Sold for $438,990, this 3‑bed, 3‑bath home in Saint Augustine, FL (zip 32092) offers 2,053 sq ft of living space on a 0.15‑acre lot. The property was last sold on December 30, 2021.",240,441,7402602700
32092-sold-028,gpt-oss:20b,v0,mid,sold,448990.0,3,4,,2418.0,Saint Augustine,Florida,32092,2021-11-29,"Sold for $448,990, this 3‑bed, 4‑bath home in Saint Augustine, FL features 2,418 sq ft of living space. Located at 32092, the property was last sold on November 29, 2021.",237,354,5991040300
32092-sold-029,gpt-oss:20b,v0,mid,sold,455000.0,2,2,,2160.0,Saint Augustine,Florida,32092,2022-01-24,"Sold for $455,000, this 2‑bed, 2‑bath home in Saint Augustine, FL (zip 32092) offers 2,160 sq ft of living space. The property was last sold on January 24, 2022.",237,459,7631769900
32092-sold-030,gpt-oss:20b,v0,mid,sold,455990.0,3,3,,2206.0,Saint Augustine,Florida,32092,2022-03-29,"Sold for $455,990, this 3‑bed, 3‑bath home in Saint Augustine, FL (zip 32092) offers 2,206 sq ft of living space. The property was last sold on March 29, 2022.",237,476,7908186400
32092-sold-031,gpt-oss:20b,v0,mid,sold,459990.0,3,3,0.11,2206.0,Saint Augustine,Florida,32092,2022-03-29,"Sold for $459,990, this 3‑bed, 3‑bath home in Saint Augustine, FL (zip 32092) offers 2,206 sq ft of living space on a 0.11‑acre lot.",240,215,3800064800
32092-sold-032,gpt-oss:20b,v0,mid,sold,465990.0,3,3,,2053.0,Saint Augustine,Florida,32092,2022-03-31,"Sold for $465,990, this 3‑bed, 3‑bath home in Saint Augustine, FL (zip 32092) offers 2,053 square feet of living space. The property sits on an unlisted lot size. It was last sold on March 31, 2022.",237,264,4572262800
32092-sold-033,gpt-oss:20b,v0,mid,sold,484990.0,2,3,,2418.0,Saint Augustine,Florida,32092,2022-03-31,"Sold for $484,990, this 2,418‑sqft home in Saint Augustine, FL 32092 features 2 bedrooms and 3 bathrooms. The property sits on an unspecified lot size. It was last sold on March 31, 2022.",237,359,6082339600
32092-sold-034,gpt-oss:20b,v0,high,sold,491984.0,3,2,0.11,1753.0,Saint Augustine,Florida,32092,2022-04-25,"Sold for $491,984, this 3‑bed, 2‑bath home in Saint Augustine, FL (zip 32092) offers 1,753 sq ft of living space on a 0.11‑acre lot. The property was previously sold on April 25, 2022.",240,613,10008903000
32092-sold-035,gpt-oss:20b,v0,high,sold,497999.0,4,3,0.13,2035.0,Saint Augustine,Florida,32092,2022-04-22,"Sold for $497,999, this 4‑bed, 3‑bath home in Saint Augustine, FL, offers 2,035 sq ft of living space on a 0.13‑acre lot.",240,223,3958448400
32092-sold-036,gpt-oss:20b,v0,high,sold,513460.0,4,3,0.11,2340.0,Saint Augustine,Florida,32092,2021-10-29,"Sold for $513,460, this 4‑bed, 3‑bath home in Saint Augustine, FL 32092 offers 2,340 sq ft of living space on a 0.11‑acre lot.",240,252,4385791400
32092-sold-037,gpt-oss:20b,v0,high,sold,529900.0,4,4,,2682.0,Saint Augustine,Florida,32092,2022-03-08,"Sold for $529,900, this 4‑bedroom, 4‑bathroom home in Saint Augustine, FL (zip 32092) offers 2,682 sq ft of living space. The property sits on an unspecified lot size. It was last sold on March 8, 2022.",237,367,6212423400
32092-sold-038,gpt-oss:20b,v0,high,sold,539900.0,5,3,,2913.0,Saint Augustine,Florida,32092,2022-03-08,"Sold for $539,900, this 5‑bedroom, 3‑bath home in Saint Augustine, FL (zip 32092) offers 2,913 sq ft of living space. The property sits on an unspecified lot size. The home was last sold on March 8, 2022.",237,391,6562288300
32092-sold-039,gpt-oss:20b,v0,high,sold,549900.0,4,3,,2357.0,Saint Augustine,Florida,32092,2022-04-25,"Sold for $549,900, this 4‑bed, 3‑bath home in Saint Augustine, FL 32092 offers 2,357 sq ft of living space. The property was last sold on April 25, 2022.",237,567,9329883800
32092-sold-040,gpt-oss:20b,v0,high,sold,560900.0,4,3,,2358.0,Saint Augustine,Florida,32092,2022-02-18,"Sold for $560,900, this 4‑bedroom, 3‑bathroom home in Saint Augustine, FL, offers 2,358 sq ft of living space. Located in zip code 32092, the property sits on an unspecified lot size. The home was last sold on February 18, 2022.",237,394,6613343200
32092-sold-041,gpt-oss:20b,v0,high,sold,569000.0,3,2,,1896.0,Saint Augustine,Florida,32092,2022-03-31,"Sold for $569,000, this 3‑bedroom, 2‑bath home in Saint Augustine, FL (zip 32092) offers 1,896 sq ft of living space.",237,206,3607801200
32092-sold-042,gpt-oss:20b,v0,high,sold,577990.0,4,3,,2987.0,Saint Augustine,Florida,32092,2021-10-29,"Sold for $577,990, this 4‑bedroom, 3‑bath home in Saint Augustine, FL offers 2,987 square feet of living space. The property sits on an unspecified lot size in ZIP code 32092. It was last sold on October 29, 2021.",237,327,5521380200
32092-sold-043,gpt-oss:20b,v0,high,sold,584900.0,4,3,0.21,2647.0,Saint Augustine,Florida,32092,2022-03-31,"Sold for $584,900, this 4‑bed, 3‑bath home in Saint Augustine, FL (zip 32092) offers 2,647 sq ft of living space on a 0.21‑acre lot. The property was last sold on March 31, 2022.",240,531,8707625500
32092-sold-044,gpt-oss:20b,v0,high,sold,608800.0,5,5,,3254.0,Saint Augustine,Florida,32092,2022-03-29,"This 5‑bedroom, 5‑bath home in Saint Augustine, FL (zip 32092) offers 3,254 sq ft of living space and sold for $608,800. The property features a spacious layout and is located in a desirable area of Saint Augustine. The home was last sold on March 29, 2022.",237,507,8360140100
32092-sold-045,gpt-oss:20b,v0,high,sold,646396.0,4,4,0.17,3061.0,Saint Augustine,Florida,32092,2022-03-29,"Sold for $646,396, this 4‑bedroom, 4‑bath home offers 3,061 square feet of interior space. Situated on a 0.17‑acre lot in Saint Augustine, FL 32092.",240,395,6618963100
32092-sold-046,gpt-oss:20b,v0,high,sold,665000.0,5,4,,3279.0,Saint Augustine,Florida,32092,2022-04-14,"Sold for $665,000, this 5‑bedroom, 4‑bath home in Saint Augustine, FL 32092 offers 3,279 square feet of living space. The property sits on an unspecified lot size.",237,585,9611411700
32092-sold-047,gpt-oss:20b,v0,high,sold,675000.0,4,3,,2844.0,Saint Augustine,Florida,32092,2022-03-31,"Sold for $675,000, this 4‑bedroom, 3‑bath home in Saint Augustine, FL (zip 32092) offers 2,844 sq ft of living space. The property was last sold on March 31, 2022.",237,477,7933145700
32092-sold-048,gpt-oss:20b,v0,high,sold,695000.0,4,4,0.36,2930.0,Saint Augustine,Florida,32092,2022-04-22,"Sold for $695,000, this 4‑bed, 4‑bath home offers 2,930 sq ft of living space on a 0.36‑acre lot in Saint Augustine, FL 32092. The property features a spacious interior and ample outdoor area. Located in a desirable neighborhood, it was last sold on April 22, 2022.",240,489,8131671500
32092-sold-049,gpt-oss:20b,v0,high,sold,725000.0,6,4,,3749.0,Saint Augustine,Florida,32092,2022-04-22,"Sold for $725,000, this 6‑bed, 4‑bath home in Saint Augustine, FL (zip 32092) offers 3,749 sq ft of living space. The property sits on an unspecified lot size. It was last sold on April 22, 2022.",237,338,5755510100
32092-sold-050,gpt-oss:20b,v0,high,sold,885000.0,5,4,,3629.0,Saint Augustine,Florida,32092,2022-04-22,"Sold for $885,000, this 5‑bed, 4‑bath home in Saint Augustine, FL 32092 offers 3,629 sq ft of living space. The property sits on an unlisted lot size. It was last sold on April 22, 2022.",237,359,6052418200
